[0.026s] Invoking command in '/home/inagy/husarion_ws/build/husarion_ugv_description': CMAKE_PREFIX_PATH=/home/inagy/husarion_ws/install/husarion_components_description:/home/inagy/husarion_ws/install/husarion_ugv:/home/inagy/husarion_ws/install/husarion_ugv_gazebo:/home/inagy/husarion_ws/install/husarion_ugv_controller:/home/inagy/husarion_ws/install/mecanum_drive_controller:/home/inagy/husarion_ws/install/husarion_ugv_manager:/home/inagy/husarion_ws/install/husarion_ugv_localization:/home/inagy/husarion_ws/install/husarion_ugv_lights:/home/inagy/husarion_ws/install/husarion_ugv_utils:/home/inagy/husarion_ws/install/husarion_ugv_msgs:/home/inagy/husarion_ws/install/husarion_ugv_description:/home/inagy/husarion_ws/install/husarion_gz_worlds:/home/inagy/husarion_ws/install/behaviortree_ros2:/home/inagy/husarion_ws/install/btcpp_ros2_interfaces:/home/inagy/turtlebot3_ws/install/turtlebot3:/home/inagy/turtlebot3_ws/install/turtlebot3_simulations:/home/inagy/turtlebot3_ws/install/turtlebot3_bringup:/home/inagy/turtlebot3_ws/install/turtlebot3_node:/home/inagy/turtlebot3_ws/install/turtlebot3_navigation2:/home/inagy/turtlebot3_ws/install/turtlebot3_fake_node:/home/inagy/turtlebot3_ws/install/turtlebot3_msgs:/home/inagy/turtlebot3_ws/install/turtlebot3_gazebo:/home/inagy/turtlebot3_ws/install/turtlebot3_description:/home/inagy/turtlebot3_ws/install/turtlebot3_cartographer:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_examples:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_custom_interfaces:/home/inagy/turtlebot3_ws/install/dynamixel_sdk:/opt/ros/jazzy/opt/gz_sim_vendor:/opt/ros/jazzy/opt/gz_sensors_vendor:/opt/ros/jazzy/opt/gz_physics_vendor:/opt/ros/jazzy/opt/sdformat_vendor:/opt/ros/jazzy/opt/gz_gui_vendor:/opt/ros/jazzy/opt/gz_transport_vendor:/opt/ros/jazzy/opt/gz_rendering_vendor:/opt/ros/jazzy/opt/gz_plugin_vendor:/opt/ros/jazzy/opt/gz_fuel_tools_vendor:/opt/ros/jazzy/opt/gz_msgs_vendor:/opt/ros/jazzy/opt/gz_common_vendor:/opt/ros/jazzy/opt/gz_math_vendor:/opt/ros/jazzy/opt/gz_utils_vendor:/opt/ros/jazzy/opt/gz_tools_vendor:/opt/ros/jazzy/opt/gz_ogre_next_vendor:/opt/ros/jazzy/opt/gz_dartsim_vendor:/opt/ros/jazzy/opt/gz_cmake_vendor:/home/inagy/turtlebot3_ws/install/turtlebot3_teleop:/home/inagy/turtlebot3_ws/install/turtlebot3_example:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/inagy/husarion_ws/build/husarion_ugv_description -- -j4 -l4
[0.130s] Invoked command in '/home/inagy/husarion_ws/build/husarion_ugv_description' returned '0': CMAKE_PREFIX_PATH=/home/inagy/husarion_ws/install/husarion_components_description:/home/inagy/husarion_ws/install/husarion_ugv:/home/inagy/husarion_ws/install/husarion_ugv_gazebo:/home/inagy/husarion_ws/install/husarion_ugv_controller:/home/inagy/husarion_ws/install/mecanum_drive_controller:/home/inagy/husarion_ws/install/husarion_ugv_manager:/home/inagy/husarion_ws/install/husarion_ugv_localization:/home/inagy/husarion_ws/install/husarion_ugv_lights:/home/inagy/husarion_ws/install/husarion_ugv_utils:/home/inagy/husarion_ws/install/husarion_ugv_msgs:/home/inagy/husarion_ws/install/husarion_ugv_description:/home/inagy/husarion_ws/install/husarion_gz_worlds:/home/inagy/husarion_ws/install/behaviortree_ros2:/home/inagy/husarion_ws/install/btcpp_ros2_interfaces:/home/inagy/turtlebot3_ws/install/turtlebot3:/home/inagy/turtlebot3_ws/install/turtlebot3_simulations:/home/inagy/turtlebot3_ws/install/turtlebot3_bringup:/home/inagy/turtlebot3_ws/install/turtlebot3_node:/home/inagy/turtlebot3_ws/install/turtlebot3_navigation2:/home/inagy/turtlebot3_ws/install/turtlebot3_fake_node:/home/inagy/turtlebot3_ws/install/turtlebot3_msgs:/home/inagy/turtlebot3_ws/install/turtlebot3_gazebo:/home/inagy/turtlebot3_ws/install/turtlebot3_description:/home/inagy/turtlebot3_ws/install/turtlebot3_cartographer:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_examples:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_custom_interfaces:/home/inagy/turtlebot3_ws/install/dynamixel_sdk:/opt/ros/jazzy/opt/gz_sim_vendor:/opt/ros/jazzy/opt/gz_sensors_vendor:/opt/ros/jazzy/opt/gz_physics_vendor:/opt/ros/jazzy/opt/sdformat_vendor:/opt/ros/jazzy/opt/gz_gui_vendor:/opt/ros/jazzy/opt/gz_transport_vendor:/opt/ros/jazzy/opt/gz_rendering_vendor:/opt/ros/jazzy/opt/gz_plugin_vendor:/opt/ros/jazzy/opt/gz_fuel_tools_vendor:/opt/ros/jazzy/opt/gz_msgs_vendor:/opt/ros/jazzy/opt/gz_common_vendor:/opt/ros/jazzy/opt/gz_math_vendor:/opt/ros/jazzy/opt/gz_utils_vendor:/opt/ros/jazzy/opt/gz_tools_vendor:/opt/ros/jazzy/opt/gz_ogre_next_vendor:/opt/ros/jazzy/opt/gz_dartsim_vendor:/opt/ros/jazzy/opt/gz_cmake_vendor:/home/inagy/turtlebot3_ws/install/turtlebot3_teleop:/home/inagy/turtlebot3_ws/install/turtlebot3_example:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/inagy/husarion_ws/build/husarion_ugv_description -- -j4 -l4
[0.130s] Invoking command in '/home/inagy/husarion_ws/build/husarion_ugv_description': CMAKE_PREFIX_PATH=/home/inagy/husarion_ws/install/husarion_components_description:/home/inagy/husarion_ws/install/husarion_ugv:/home/inagy/husarion_ws/install/husarion_ugv_gazebo:/home/inagy/husarion_ws/install/husarion_ugv_controller:/home/inagy/husarion_ws/install/mecanum_drive_controller:/home/inagy/husarion_ws/install/husarion_ugv_manager:/home/inagy/husarion_ws/install/husarion_ugv_localization:/home/inagy/husarion_ws/install/husarion_ugv_lights:/home/inagy/husarion_ws/install/husarion_ugv_utils:/home/inagy/husarion_ws/install/husarion_ugv_msgs:/home/inagy/husarion_ws/install/husarion_ugv_description:/home/inagy/husarion_ws/install/husarion_gz_worlds:/home/inagy/husarion_ws/install/behaviortree_ros2:/home/inagy/husarion_ws/install/btcpp_ros2_interfaces:/home/inagy/turtlebot3_ws/install/turtlebot3:/home/inagy/turtlebot3_ws/install/turtlebot3_simulations:/home/inagy/turtlebot3_ws/install/turtlebot3_bringup:/home/inagy/turtlebot3_ws/install/turtlebot3_node:/home/inagy/turtlebot3_ws/install/turtlebot3_navigation2:/home/inagy/turtlebot3_ws/install/turtlebot3_fake_node:/home/inagy/turtlebot3_ws/install/turtlebot3_msgs:/home/inagy/turtlebot3_ws/install/turtlebot3_gazebo:/home/inagy/turtlebot3_ws/install/turtlebot3_description:/home/inagy/turtlebot3_ws/install/turtlebot3_cartographer:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_examples:/home/inagy/turtlebot3_ws/install/dynamixel_sdk_custom_interfaces:/home/inagy/turtlebot3_ws/install/dynamixel_sdk:/opt/ros/jazzy/opt/gz_sim_vendor:/opt/ros/jazzy/opt/gz_sensors_vendor:/opt/ros/jazzy/opt/gz_physics_vendor:/opt/ros/jazzy/opt/sdformat_vendor:/opt/ros/jazzy/opt/gz_gui_vendor:/opt/ros/jazzy/opt/gz_transport_vendor:/opt/ros/jazzy/opt/gz_rendering_vendor:/opt/ros/jazzy/opt/gz_plugin_vendor:/opt/ros/jazzy/opt/gz_fuel_tools_vendor:/opt/ros/jazzy/opt/gz_msgs_vendor:/opt/ros/jazzy/opt/gz_common_vendor:/opt/ros/jazzy/opt/gz_math_vendor:/opt/ros/jazzy/opt/gz_utils_vendor:/opt/ros/jazzy/opt/gz_tools_vendor:/opt/ros/jazzy/opt/gz_ogre_next_vendor:/opt/ros/jazzy/opt/gz_dartsim_vendor:/opt/ros/jazzy/opt/gz_cmake_vendor:/home/inagy/turtlebot3_ws/install/turtlebot3_teleop:/home/inagy/turtlebot3_ws/install/turtlebot3_example:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --install /home/inagy/husarion_ws/build/husarion_ugv_description
[0.160s] -- Install configuration: "Release"
[0.160s] -- Execute custom install script
[0.162s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/config/WH01.yaml
[0.162s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/config/WH02.yaml
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/config/WH04.yaml
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/config/WH05.yaml
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/config/components.yaml
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/launch/load_urdf.launch.py
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/launch/overwrite_robot_description.launch.py
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/launch/rviz.launch.py
[0.163s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/launch/visualize_fake_robot.launch.py
[0.169s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH01/fl_wheel.dae
[0.169s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH01/fr_wheel.dae
[0.170s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH01/rl_wheel.dae
[0.170s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH01/rr_wheel.dae
[0.170s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH02/fl_wheel.dae
[0.171s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH02/fr_wheel.dae
[0.171s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH02/rl_wheel.dae
[0.171s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH02/rr_wheel.dae
[0.172s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH04/fl_wheel.dae
[0.172s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH04/fr_wheel.dae
[0.172s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH04/rl_wheel.dae
[0.172s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH04/rr_wheel.dae
[0.172s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH05/fl_wheel.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH05/fr_wheel.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH05/rl_wheel.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/WH05/rr_wheel.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/lynx/base.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/lynx/base_collision.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/panther/base.dae
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/meshes/panther/base_collision.stl
[0.173s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/rviz/husarion_ugv.rviz
[0.174s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/rviz/robot_model.rviz
[0.174s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/common/gazebo.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/common/wheel.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/lynx.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/lynx/base.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/lynx/lynx_macro.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/panther.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/panther/base.urdf.xacro
[0.176s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/urdf/panther/panther_macro.urdf.xacro
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/environment/setup_envs.sh
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/ament_index/resource_index/package_run_dependencies/husarion_ugv_description
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/ament_index/resource_index/parent_prefix_path/husarion_ugv_description
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/environment/ament_prefix_path.sh
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/environment/ament_prefix_path.dsv
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/environment/path.sh
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/environment/path.dsv
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/local_setup.bash
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/local_setup.sh
[0.177s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/local_setup.zsh
[0.178s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/local_setup.dsv
[0.178s] -- Symlinking: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/package.dsv
[0.203s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/ament_index/resource_index/packages/husarion_ugv_description
[0.203s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/cmake/husarion_ugv_descriptionConfig.cmake
[0.203s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/cmake/husarion_ugv_descriptionConfig-version.cmake
[0.203s] -- Up-to-date symlink: /home/inagy/husarion_ws/install/husarion_ugv_description/share/husarion_ugv_description/package.xml
